tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,Titles,pos,neg,neu,compound
tt0038762,movie,My Darling Clementine,My Darling Clementine,0,1946,\N,97,"Drama,Romance,Western",7.7,24568,darling clementine,0.792,0.0,0.208,0.5859
tt11600174,tvMiniSeries,The Pharmacist,The Pharmacist,0,2020,2020,217,"Crime,Documentary",7.7,7873,pharmacist,0.0,0.0,1.0,0.0
tt0077651,movie,Halloween,Halloween,0,1978,\N,91,"Horror,Thriller",7.7,288080,halloween,0.0,0.0,1.0,0.0
tt0043265,movie,The African Queen,The African Queen,0,1951,\N,105,"Adventure,Drama,Romance",7.7,81039,african queen,0.0,0.0,1.0,0.0
tt8089592,tvMiniSeries,Little Fires Everywhere,Little Fires Everywhere,0,2020,2020,463,Drama,7.7,49618,little fire everywhere,0.0,0.513,0.487,-0.2748
tt8577458,tvSeries,High Fidelity,High Fidelity,0,2020,2020,30,"Comedy,Drama,Romance",7.7,14116,high fidelity,0.0,0.0,1.0,0.0
tt2521162,tvEpisode,Arrow on the Doorpost,Arrow on the Doorpost,0,2013,\N,43,"Drama,Horror,Thriller",7.7,11482,arrow doorpost,0.0,0.0,1.0,0.0
tt0055824,movie,Cape Fear,Cape Fear,0,1962,\N,106,"Drama,Thriller",7.7,30320,cape fear,0.0,0.762,0.238,-0.4939
tt1454468,movie,Gravity,Gravity,0,2013,\N,91,"Drama,Sci-Fi,Thriller",7.7,839453,gravity,0.0,0.0,1.0,0.0
tt0342172,movie,Capturing the Friedmans,Capturing the Friedmans,0,2003,\N,107,"Biography,Crime,Documentary",7.7,26324,capturing friedman,0.0,0.0,1.0,0.0
tt0061578,movie,The Dirty Dozen,The Dirty Dozen,0,1967,\N,150,"Action,Adventure,War",7.7,75904,dirty dozen,0.0,0.744,0.256,-0.4404
tt0452039,movie,Mind Game,Mind Game,0,2004,\N,103,"Adventure,Animation,Comedy",7.7,10039,mind game,0.0,0.0,1.0,0.0
tt0033729,movie,How Green Was My Valley,How Green Was My Valley,0,1941,\N,118,"Drama,Family",7.7,25256,green valley,0.0,0.0,1.0,0.0
tt5362988,movie,Wind River,Wind River,0,2017,\N,107,"Crime,Drama,Mystery",7.7,261628,wind river,0.0,0.0,1.0,0.0
tt0099785,movie,Home Alone,Home Alone,0,1990,\N,103,"Comedy,Family",7.7,603105,home alone,0.0,0.667,0.333,-0.25
tt14079374,movie,14 Peaks: Nothing Is Impossible,14 Peaks: Nothing Is Impossible,0,2021,\N,101,"Adventure,Documentary,Sport",7.7,27727,peak nothing impossible,0.0,0.0,1.0,0.0
tt0114388,movie,Sense and Sensibility,Sense and Sensibility,0,1995,\N,136,"Drama,Romance",7.7,119876,sense sensibility,0.0,0.0,1.0,0.0
tt0817177,movie,Flipped,Flipped,0,2010,\N,90,"Comedy,Drama,Romance",7.7,93307,flipped,0.0,0.0,1.0,0.0
tt10161336,tvEpisode,Lamentis,Lamentis,0,2021,\N,42,"Action,Adventure,Fantasy",7.7,24793,lamentis,0.0,0.0,1.0,0.0
tt8685324,tvSeries,Sanditon,Sanditon,0,2019,2023,60,"Drama,Romance",7.7,16062,sanditon,0.0,0.0,1.0,0.0
tt2050064,tvSeries,Kuzey Güney,Kuzey Güney,0,2011,2013,90,Drama,7.7,10476,kuzey güney,0.0,0.0,1.0,0.0
tt7161894,video,"As Above, So Below: The Underworld of 'John Wick'","As Above, So Below: The Underworld of 'John Wick'",0,2017,\N,5,"Documentary,Short",7.7,23703,underworld wick,0.0,0.0,1.0,0.0
tt5052448,movie,Get Out,Get Out,0,2017,\N,104,"Horror,Mystery,Thriller",7.7,638077,get,0.0,0.0,1.0,0.0
tt0168122,tvMovie,Pirates of Silicon Valley,Pirates of Silicon Valley,0,1999,\N,95,"Biography,Drama,History",7.2,24780,pirate silicon valley,0.0,0.0,1.0,0.0
tt7902072,tvMiniSeries,Safe,Safe,0,2018,2018,356,"Crime,Drama,Mystery",7.2,46109,safe,1.0,0.0,0.0,0.4404
tt1809398,movie,Unbroken,Unbroken,0,2014,\N,137,"Action,Biography,Drama",7.2,173520,unbroken,0.0,0.0,1.0,0.0
tt1182937,movie,Rab Ne Bana Di Jodi,Rab Ne Bana Di Jodi,0,2008,\N,167,"Comedy,Drama,Music",7.2,50535,rab ne bana di jodi,0.0,0.0,1.0,0.0
tt0081554,movie,Stardust Memories,Stardust Memories,0,1980,\N,89,"Comedy,Drama",7.2,23283,stardust memory,0.0,0.0,1.0,0.0
tt0051077,movie,The Three Faces of Eve,The Three Faces of Eve,0,1957,\N,91,"Drama,Mystery",7.2,8348,three face eve,0.0,0.0,1.0,0.0
tt4789576,tvSeries,The Path,The Path,0,2016,2018,60,Drama,7.2,9078,path,0.0,0.0,1.0,0.0
tt11834150,tvSeries,The Chair,The Chair,0,2021,2021,30,"Comedy,Drama",7.2,17828,chair,0.0,0.0,1.0,0.0
tt1694423,tvSeries,MasterChef USA,Masterchef,0,2010,\N,42,"Game-Show,Reality-TV",7.2,9269,masterchef usa,0.0,0.0,1.0,0.0
tt0037536,movie,The Bells of St. Mary's,The Bells of St. Mary's,0,1945,\N,126,Drama,7.2,8712,bell st. mary,0.0,0.0,1.0,0.0
tt8526872,movie,Dolemite Is My Name,Dolemite Is My Name,0,2019,\N,118,"Biography,Comedy,Drama",7.2,62723,dolemite name,0.0,0.0,1.0,0.0
tt3850214,movie,Dope,Dope,0,2015,\N,103,"Adventure,Comedy,Crime",7.2,87420,dope,0.0,0.0,1.0,0.0
tt0092843,movie,The Dead,The Dead,0,1987,\N,83,Drama,7.2,8473,dead,0.0,1.0,0.0,-0.6486
tt0087291,short,Frankenweenie,Frankenweenie,0,1984,\N,29,"Comedy,Horror,Sci-Fi",7.2,12792,frankenweenie,0.0,0.0,1.0,0.0
tt0088146,movie,A Soldier's Story,A Soldier's Story,0,1984,\N,101,"Crime,Drama,Mystery",7.2,10785,soldier story,0.0,0.0,1.0,0.0
tt0113189,movie,GoldenEye,GoldenEye,0,1995,\N,130,"Action,Adventure,Thriller",7.2,262393,goldeneye,0.0,0.0,1.0,0.0
tt0479651,movie,Dasavatharam,Dasavatharam,0,2008,\N,188,"Action,Adventure,Sci-Fi",7.2,10135,dasavatharam,0.0,0.0,1.0,0.0
tt0312109,tvSeries,Codename: Kids Next Door,Codename: Kids Next Door,0,2002,2008,23,"Action,Adventure,Animation",7.2,21437,codename kid next door,0.0,0.0,1.0,0.0
tt0110074,movie,The Hudsucker Proxy,The Hudsucker Proxy,0,1994,\N,111,"Comedy,Drama,Fantasy",7.2,82772,hudsucker proxy,0.0,0.0,1.0,0.0
tt1212450,movie,Lawless,Lawless,0,2012,\N,116,"Biography,Crime,Drama",7.2,246692,lawless,0.0,0.0,1.0,0.0
tt0075066,movie,The Pink Panther Strikes Again,The Pink Panther Strikes Again,0,1976,\N,103,"Comedy,Crime",7.2,30843,pink panther strike,0.0,0.429,0.571,-0.128
tt0159097,movie,The Virgin Suicides,The Virgin Suicides,0,1999,\N,97,"Drama,Romance",7.2,160125,virgin suicide,0.0,0.818,0.182,-0.6705
tt0366005,tvSeries,Danny Phantom,Danny Phantom,0,2003,2007,30,"Action,Adventure,Animation",7.2,19279,danny phantom,0.0,0.0,1.0,0.0
tt2660734,tvSeries,The Tomorrow People,The Tomorrow People,0,2013,2014,43,"Action,Drama,Sci-Fi",7.2,36500,tomorrow people,0.0,0.0,1.0,0.0
tt0090830,movie,Children of a Lesser God,Children of a Lesser God,0,1986,\N,119,"Drama,Romance",7.2,17824,child lesser god,0.512,0.0,0.488,0.2732
tt0462128,tvSeries,The New Adventures of Old Christine,The New Adventures of Old Christine,0,2006,2010,22,Comedy,7.2,13783,new adventure old christine,0.434,0.0,0.566,0.3182
tt11609034,tvEpisode,Adar,Adar,0,2022,\N,69,"Action,Adventure,Drama",7.2,34643,adar,0.0,0.0,1.0,0.0
tt0045897,movie,I Confess,I Confess,0,1953,\N,95,"Crime,Drama,Thriller",7.2,22047,confess,0.0,0.0,1.0,0.0
tt1191111,movie,Enter the Void,Enter the Void,0,2009,\N,161,"Drama,Fantasy",7.2,83721,enter void,0.0,0.0,1.0,0.0
tt0085210,movie,Bad Boys,Bad Boys,0,1983,\N,123,"Crime,Drama,Thriller",7.2,16184,bad boy,0.0,0.778,0.222,-0.5423
tt0055184,movie,The Misfits,The Misfits,0,1961,\N,125,"Drama,Romance,Western",7.2,21771,misfit,0.0,0.0,1.0,0.0
tt7853242,movie,Love Per Square Foot,Love Per Square Foot,0,2018,\N,133,"Comedy,Romance",7.2,8641,love per square foot,0.583,0.0,0.417,0.6369
tt8399664,movie,Babyteeth,Babyteeth,0,2019,\N,118,"Comedy,Drama,Music",7.2,17496,babyteeth,0.0,0.0,1.0,0.0
tt3233418,movie,Spare Parts,Spare Parts,0,2015,\N,114,"Biography,Drama,History",7.2,11533,spare part,0.0,0.0,1.0,0.0
tt0114558,movie,Strange Days,Strange Days,0,1995,\N,145,"Crime,Drama,Sci-Fi",7.2,75187,strange day,0.0,0.643,0.357,-0.2023
tt0062038,movie,The Night of the Generals,The Night of the Generals,0,1967,\N,148,"Crime,Drama,Mystery",7.2,8446,night general,0.0,0.0,1.0,0.0
tt1532503,movie,Beginners,Beginners,0,2010,\N,105,"Comedy,Drama,Romance",7.2,93424,beginner,0.0,0.0,1.0,0.0
tt0332379,movie,School of Rock,School of Rock,0,2003,\N,109,"Comedy,Music",7.2,315526,school rock,0.0,0.0,1.0,0.0
tt0068767,movie,Fist of Fury,Jing wu men,0,1972,\N,106,"Action,Drama,Romance",7.2,31934,fist fury,0.0,0.787,0.213,-0.5719
tt0424880,movie,Candy,Candy,0,2006,\N,108,"Drama,Romance",7.2,46672,candy,0.0,0.0,1.0,0.0
tt0042286,movie,Broken Arrow,Broken Arrow,0,1950,\N,93,"Drama,Romance,Western",7.2,9202,broken arrow,0.0,0.756,0.244,-0.4767
tt6118426,tvMiniSeries,Ordeal by Innocence,Ordeal by Innocence,0,2018,2018,60,"Crime,Drama,Mystery",7.2,10473,ordeal innocence,0.722,0.0,0.278,0.3818
tt0101761,movie,The Doors,The Doors,0,1991,\N,140,"Biography,Drama,Music",7.2,95473,door,0.0,0.0,1.0,0.0
tt14402926,movie,"Batman: The Long Halloween, Part Two","Batman: The Long Halloween, Part Two",0,2021,\N,87,"Action,Animation,Crime",7.2,14866,batman long halloween part two,0.0,0.0,1.0,0.0
tt0115744,movie,Brassed Off,Brassed Off,0,1996,\N,108,"Comedy,Drama,Music",7.2,20381,brassed,0.0,0.0,1.0,0.0
tt0469903,movie,The Express,The Express,0,2008,\N,130,"Biography,Drama,Sport",7.2,22476,express,0.0,0.0,1.0,0.0
tt0844794,tvMovie,Northanger Abbey,Northanger Abbey,0,2007,\N,84,"Drama,Romance",7.2,15650,northanger abbey,0.0,0.0,1.0,0.0
tt8869978,movie,Batla House,Batla House,0,2019,\N,146,"Action,Crime,Drama",7.2,12190,batla house,0.0,0.0,1.0,0.0
tt2402927,movie,Carol,Carol,0,2015,\N,118,"Drama,Romance",7.2,134880,carol,0.0,0.0,1.0,0.0
tt7456722,tvSeries,Hunters,Hunters,0,2020,2023,60,"Crime,Drama,Mystery",7.2,49685,hunter,0.0,0.0,1.0,0.0
tt0583459,tvEpisode,The One Where Monica Gets a Roommate,The One Where Monica Gets a Roommate,0,1994,\N,22,"Comedy,Romance",8.1,9387,one monica get roommate,0.0,0.0,1.0,0.0
tt8465676,tvSpecial,Hannah Gadsby: Nanette,Hannah Gadsby: Nanette,0,2018,\N,69,"Comedy,Documentary",8.1,12877,hannah gadsby nanette,0.0,0.0,1.0,0.0
tt3170832,movie,Room,Room,0,2015,\N,118,"Drama,Thriller",8.1,430722,room,0.0,0.0,1.0,0.0
tt1833285,tvSeries,Boss,Boss,0,2011,2012,56,"Crime,Drama",8.1,17981,bos,0.0,0.0,1.0,0.0
tt0083658,movie,Blade Runner,Blade Runner,0,1982,\N,117,"Action,Drama,Sci-Fi",8.1,785974,blade runner,0.0,0.0,1.0,0.0
tt0041959,movie,The Third Man,The Third Man,0,1949,\N,104,"Film-Noir,Mystery,Thriller",8.1,175056,third man,0.0,0.0,1.0,0.0
tt5709242,tvEpisode,Playtest,Playtest,0,2016,\N,57,"Drama,Mystery,Sci-Fi",8.1,47822,playtest,0.0,0.0,1.0,0.0
tt1844923,tvSeries,Friday Night Dinner,Friday Night Dinner,0,2011,2020,24,Comedy,8.1,19872,friday night dinner,0.0,0.0,1.0,0.0
tt2649356,tvMiniSeries,Sharp Objects,Sharp Objects,0,2018,2018,421,"Crime,Drama,Mystery",8.1,107304,sharp object,0.0,0.0,1.0,0.0
tt0018455,movie,Sunrise,Sunrise: A Song of Two Humans,0,1927,\N,94,"Drama,Romance",8.1,52254,sunrise,0.0,0.0,1.0,0.0
tt8914684,tvSeries,Sunderland 'Til I Die,Sunderland 'Til I Die,0,2018,2020,39,"Documentary,Sport",8.1,8715,sunderland die,0.0,0.796,0.204,-0.5994
tt4998350,tvSeries,The Deuce,The Deuce,0,2017,2019,60,Drama,8.1,30234,deuce,0.0,0.0,1.0,0.0
tt0112553,movie,Bombay,Bombay,0,1995,\N,141,"Drama,Romance",8.1,13154,bombay,0.0,0.0,1.0,0.0
tt0098830,tvSeries,In Living Color,In Living Color,0,1990,1994,30,"Comedy,Music",8.1,11997,living color,0.0,0.0,1.0,0.0
tt0317910,movie,The Fog of War,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,0,2003,\N,107,"Biography,Documentary,History",8.1,24382,fog war,0.0,0.796,0.204,-0.5994
tt1366312,tvMiniSeries,Emma,Emma,0,2009,2009,240,"Comedy,Drama,Romance",8.1,17409,emma,0.0,0.0,1.0,0.0
tt10405370,tvSeries,Rogue Heroes,SAS Rogue Heroes,0,2022,2024,52,"Action,Drama,Thriller",8.1,17117,rogue hero,0.783,0.0,0.217,0.5574
tt0203259,tvSeries,Law & Order: Special Victims Unit,Law & Order: Special Victims Unit,0,1999,\N,60,"Crime,Drama,Mystery",8.1,113722,law order special victim unit,0.346,0.269,0.385,0.1531
tt1954263,videoGame,Battlefield 3,Battlefield 3,0,2011,\N,\N,"Action,Adventure,War",8.1,9195,battlefield,0.0,1.0,0.0,-0.3818
tt0077416,movie,The Deer Hunter,The Deer Hunter,0,1978,\N,183,"Drama,War",8.1,346044,deer hunter,0.0,0.0,1.0,0.0
tt0244316,movie,Yi Yi: A One and a Two...,Yi yi,0,2000,\N,173,"Drama,Romance",8.1,26111,yi yi one two,0.0,0.0,1.0,0.0
tt0488414,movie,Omkara,Omkara,0,2006,\N,155,"Action,Crime,Drama",8.1,21255,omkara,0.0,0.0,1.0,0.0
tt1113829,movie,George Harrison: Living in the Material World,George Harrison: Living in the Material World,0,2011,\N,208,"Biography,Documentary,Music",8.1,12078,george harrison living material world,0.0,0.0,1.0,0.0
tt3910804,tvMiniSeries,War & Peace,War & Peace,0,2016,2016,380,"Drama,History,Romance",8.1,24624,war peace,0.473,0.527,0.0,-0.1027
tt0106332,movie,Farewell My Concubine,Ba wang bie ji,0,1993,\N,171,"Drama,Music,Romance",8.1,30711,farewell concubine,0.0,0.0,1.0,0.0
tt13103134,tvSeries,Horimiya,Horimiya,0,2021,2021,24,"Animation,Comedy,Drama",8.1,11318,horimiya,0.0,0.0,1.0,0.0
tt1821480,movie,Kahaani,Kahaani,0,2012,\N,122,"Mystery,Thriller",8.1,63947,kahaani,0.0,0.0,1.0,0.0
tt0036868,movie,The Best Years of Our Lives,The Best Years of Our Lives,0,1946,\N,170,"Drama,Romance,War",8.1,66901,best year life,0.677,0.0,0.323,0.6369
tt1937113,videoGame,Call of Duty: Modern Warfare 3,Call of Duty: Modern Warfare 3,0,2011,\N,\N,"Action,Thriller",8.1,18775,call duty modern warfare,0.0,0.423,0.577,-0.296
tt0092005,movie,Stand by Me,Stand by Me,0,1986,\N,89,"Adventure,Drama",8.1,416113,stand,0.0,0.0,1.0,0.0
tt0044008,movie,A Christmas Carol,Scrooge,0,1951,\N,86,"Drama,Family,Fantasy",8.1,24257,christmas carol,0.0,0.0,1.0,0.0
tt8749198,tvMiniSeries,Daisy Jones & The Six,Daisy Jones & The Six,0,2023,2023,49,"Drama,Music,Romance",8.1,24362,daisy jones six,0.0,0.0,1.0,0.0
tt4445154,tvMiniSeries,Deutschland 83,Deutschland 83,0,2015,2015,42,"Drama,Romance,Thriller",8.1,14433,deutschland,0.0,0.0,1.0,0.0
tt0059742,movie,The Sound of Music,The Sound of Music,0,1965,\N,172,"Biography,Drama,Family",8.1,243926,sound music,0.0,0.0,1.0,0.0
tt2400391,tvSeries,Legit,Legit,0,2013,2014,30,Comedy,8.1,8618,legit,0.0,0.0,1.0,0.0
tt10706602,movie,Collective,Colectiv,0,2019,\N,109,"Crime,Documentary",8.1,12809,collective,0.0,0.0,1.0,0.0
tt0072684,movie,Barry Lyndon,Barry Lyndon,0,1975,\N,185,"Adventure,Drama,War",8.1,173259,barry lyndon,0.0,0.0,1.0,0.0
tt12682218,tvMiniSeries,Scenes from a Marriage,Scenes from a Marriage,0,2021,2021,296,Drama,8.1,25003,scene marriage,0.0,0.0,1.0,0.0
tt0025316,movie,It Happened One Night,It Happened One Night,0,1934,\N,105,"Comedy,Romance",8.1,106971,happened one night,0.0,0.0,1.0,0.0
tt7768848,tvMiniSeries,Wild Wild Country,Wild Wild Country,0,2018,2018,403,"Crime,Documentary",8.1,32743,wild wild country,0.0,0.0,1.0,0.0
tt0128332,movie,Innocence,Masumiyet,0,1997,\N,110,Drama,8.1,18258,innocence,1.0,0.0,0.0,0.3818
tt2253610,tvEpisode,Say the Word,Say the Word,0,2012,\N,43,"Drama,Horror,Thriller",8.1,11358,say word,0.0,0.0,1.0,0.0
tt0319736,movie,The Legend of Bhagat Singh,The Legend of Bhagat Singh,0,2002,\N,155,"Action,Biography,Drama",8.1,16838,legend bhagat singh,0.0,0.0,1.0,0.0
tt13299890,movie,The Great Indian Kitchen,The Great Indian Kitchen,0,2021,\N,100,"Comedy,Drama",8.1,9189,great indian kitchen,0.672,0.0,0.328,0.6249
tt1454029,movie,The Help,The Help,0,2011,\N,146,Drama,8.1,471274,help,1.0,0.0,0.0,0.4019
tt0100332,movie,Paris Is Burning,Paris Is Burning,0,1990,\N,71,Documentary,8.1,16424,paris burning,0.0,0.0,1.0,0.0
tt9054364,tvSeries,That Time I Got Reincarnated as a Slime,That Time I Got Reincarnated as a Slime,0,2018,\N,25,"Action,Adventure,Animation",8.1,12408,time got reincarnated slime,0.0,0.0,1.0,0.0
tt3863552,movie,Bajrangi Bhaijaan,Bajrangi Bhaijaan,0,2015,\N,163,"Action,Adventure,Comedy",8.1,91663,bajrangi bhaijaan,0.0,0.0,1.0,0.0
tt8324422,tvSeries,PEN15,PEN15,0,2019,2021,30,Comedy,8.1,12367,pen,0.0,0.0,1.0,0.0
tt7305776,tvEpisode,Lügen,Lügen,0,2017,\N,44,"Crime,Drama,Mystery",8.1,13186,lügen,0.0,0.0,1.0,0.0
tt1068956,movie,In the Name of God,Khuda Kay Liye,0,2007,\N,168,Drama,8.3,9490,name god,0.677,0.0,0.323,0.2732
tt8694364,tvMiniSeries,Years and Years,Years and Years,0,2019,2019,60,"Drama,Sci-Fi",8.3,31247,year year,0.0,0.0,1.0,0.0
tt4000782,tvEpisode,Rabbit in a Snowstorm,Rabbit in a Snowstorm,0,2015,\N,52,"Action,Crime,Drama",8.3,11133,rabbit snowstorm,0.0,0.0,1.0,0.0
tt20449048,tvSeries,Feels Like Home,Feels Like Home,0,2022,\N,35,Comedy,8.3,10539,feel like home,0.556,0.0,0.444,0.3612
tt0103376,tvSeries,Bottom,Bottom,0,1991,1995,30,Comedy,8.3,13587,bottom,0.0,0.0,1.0,0.0
tt0053604,movie,The Apartment,The Apartment,0,1960,\N,125,"Comedy,Drama,Romance",8.3,186155,apartment,0.0,0.0,1.0,0.0
tt6494622,tvSeries,Made in Heaven,Made in Heaven,0,2019,\N,50,"Drama,Romance",8.3,11490,made heaven,0.767,0.0,0.233,0.5106
tt2106476,movie,The Hunt,Jagten,0,2012,\N,115,Drama,8.3,340213,hunt,0.0,0.0,1.0,0.0
tt3647998,tvSeries,Taboo,Taboo,0,2017,2017,59,"Drama,Mystery,Thriller",8.3,142553,taboo,0.0,0.0,1.0,0.0
tt0044741,movie,Ikiru,Ikiru,0,1952,\N,143,Drama,8.3,81510,ikiru,0.0,0.0,1.0,0.0
tt9054904,tvSeries,Why Women Kill,Why Women Kill,0,2019,2021,50,"Comedy,Crime,Drama",8.3,26506,woman kill,0.0,0.825,0.175,-0.6908
tt5853176,tvSeries,The Good Fight,The Good Fight,0,2017,2022,45,"Crime,Drama",8.3,30176,good fight,0.527,0.473,0.0,0.0772
tt0165961,tvSeries,Sports Night,Sports Night,0,1998,2000,30,"Comedy,Drama,Sport",8.3,8331,sport night,0.0,0.0,1.0,0.0
tt0114709,movie,Toy Story,Toy Story,0,1995,\N,81,"Adventure,Animation,Comedy",8.3,1015208,toy story,0.0,0.0,1.0,0.0
tt0485842,tvSeries,Studio 60 on the Sunset Strip,Studio 60 on the Sunset Strip,0,2006,2007,44,"Comedy,Drama",8.3,24543,studio sunset strip,0.0,0.0,1.0,0.0
tt15327088,movie,Kantara,Kantara,0,2022,\N,148,"Action,Adventure,Drama",8.3,94627,kantara,0.0,0.0,1.0,0.0
tt12590266,tvSeries,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,0,2022,2022,24,"Action,Adventure,Animation",8.3,58541,cyberpunk edgerunners,0.0,0.0,1.0,0.0
tt0455275,tvSeries,Prison Break,Prison Break,0,2005,2017,44,"Action,Crime,Drama",8.3,550585,prison break,0.0,0.767,0.233,-0.5106
tt2126154,tvMiniSeries,This Is England '88,This Is England '88,0,2011,2011,70,"Comedy,Crime,Drama",8.3,11020,england,0.0,0.0,1.0,0.0
tt0087843,movie,Once Upon a Time in America,Once Upon a Time in America,0,1984,\N,229,"Crime,Drama",8.3,359341,upon time america,0.0,0.0,1.0,0.0
tt1054727,tvEpisode,Gray Matter,Gray Matter,0,2008,\N,48,"Crime,Drama,Thriller",8.3,26101,gray matter,0.524,0.0,0.476,0.0258
tt13776690,tvEpisode,Breaking the Fourth Wall,Breaking the Fourth Wall,0,2021,\N,34,"Action,Comedy,Drama",8.3,20405,breaking fourth wall,0.0,0.0,1.0,0.0
tt4908644,movie,Winter on Fire: Ukraine's Fight for Freedom,Winter on Fire: Ukraine's Fight for Freedom,0,2015,\N,102,"Documentary,History,War",8.3,19834,winter fire ukraine fight freedom,0.375,0.446,0.179,0.0516
tt0119698,movie,Princess Mononoke,Mononoke-hime,0,1997,\N,134,"Action,Adventure,Animation",8.3,405438,princess mononoke,0.0,0.0,1.0,0.0
tt1506437,videoGame,BioShock 2,BioShock 2,0,2010,\N,\N,"Action,Adventure,Horror",8.3,10069,bioshock,0.0,0.0,1.0,0.0
tt1981558,tvSeries,Key and Peele,Key and Peele,0,2012,2015,30,"Action,Adventure,Comedy",8.3,23639,key peele,0.0,0.0,1.0,0.0
tt0051189,short,"What's Opera, Doc?","What's Opera, Doc?",0,1957,\N,7,"Animation,Comedy,Drama",8.3,10210,opera doc,0.0,0.0,1.0,0.0
tt2112999,tvSpecial,Louis C.K.: Live at the Beacon Theater,Louis C.K.: Live at the Beacon Theater,0,2011,\N,63,Comedy,8.3,10111,louis c.k live beacon theater,0.0,0.0,1.0,0.0
tt0110057,movie,Hoop Dreams,Hoop Dreams,0,1994,\N,170,"Documentary,Drama,Sport",8.3,27110,hoop dream,0.667,0.0,0.333,0.25
tt0055031,movie,Judgment at Nuremberg,Judgment at Nuremberg,0,1961,\N,179,"Drama,War",8.3,79725,judgment nuremberg,0.0,0.0,1.0,0.0
tt8688814,tvSeries,The Dragon Prince,The Dragon Prince,0,2018,\N,26,"Action,Adventure,Animation",8.3,24944,dragon prince,0.0,0.0,1.0,0.0
tt9052870,movie,Chhichhore,Chhichhore,0,2019,\N,143,"Comedy,Drama,Romance",8.3,57522,chhichhore,0.0,0.0,1.0,0.0
tt5497778,tvEpisode,Nosedive,Nosedive,0,2016,\N,63,"Drama,Mystery,Sci-Fi",8.3,57325,nosedive,0.0,0.0,1.0,0.0
tt0062622,movie,2001: A Space Odyssey,2001: A Space Odyssey,0,1968,\N,149,"Adventure,Sci-Fi",8.3,683560,space odyssey,0.0,0.0,1.0,0.0
tt3187092,tvEpisode,Pilot,Pilot,0,2014,\N,44,"Action,Adventure,Drama",8.3,9118,pilot,0.0,0.0,1.0,0.0
tt12981674,tvEpisode,Chapter 12: The Siege,Chapter 12: The Siege,0,2020,\N,37,"Action,Adventure,Fantasy",8.3,21954,chapter siege,0.0,0.0,1.0,0.0
tt0085743,movie,Jaane Bhi Do Yaaro,Jaane Bhi Do Yaaro,0,1983,\N,132,"Comedy,Crime,Drama",8.3,14369,jaane bhi yaaro,0.0,0.0,1.0,0.0
tt14479078,tvSeries,Candy,Candy,0,2021,\N,39,Thriller,8.3,14095,candy,0.0,0.0,1.0,0.0
tt0048956,movie,Aparajito,Aparajito,0,1956,\N,110,Drama,8.3,15040,aparajito,0.0,0.0,1.0,0.0
tt7767422,tvSeries,Sex Education,Sex Education,0,2019,\N,45,"Comedy,Drama",8.3,298435,sex education,0.0,0.0,1.0,0.0
tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,\N,153,"Adventure,Drama,War",8.3,1487232,inglourious basterds,0.0,0.0,1.0,0.0
tt2955786,tvEpisode,"Response: The Struggle for Trost, Part 6","Response: The Struggle for Trost, Part 6",0,2013,\N,24,"Action,Adventure,Animation",8.3,13937,response struggle trost part,0.0,0.434,0.566,-0.3182
tt0705223,tvEpisode,46 Long,46 Long,0,1999,\N,50,"Crime,Drama",8.3,8406,long,0.0,0.0,1.0,0.0
tt15222080,tvSeries,Blue Lock,Blue Lock,0,2022,\N,22,"Animation,Sport,Thriller",8.3,8194,blue lock,0.0,0.0,1.0,0.0
tt1634549,tvMiniSeries,Millennium,Millennium,0,2010,2010,540,"Action,Crime,Mystery",8.3,9837,millennium,0.0,0.0,1.0,0.0
tt0115147,tvSeries,The Daily Show,The Daily Show,0,1996,\N,22,"Comedy,News,Talk-Show",8.3,47641,daily show,0.0,0.0,1.0,0.0
tt9098872,movie,The Rescue,The Rescue,0,2021,\N,107,"Action,Documentary,Mystery",8.3,18063,rescue,1.0,0.0,0.0,0.5106
tt4776068,tvEpisode,The Next World,The Next World,0,2016,\N,42,"Drama,Horror,Thriller",8.3,11727,next world,0.0,0.0,1.0,0.0
tt8503618,movie,Hamilton,Hamilton,0,2020,\N,160,"Biography,Drama,History",8.3,100777,hamilton,0.0,0.0,1.0,0.0
tt7074020,tvEpisode,Something Stupid,Something Stupid,0,2018,\N,42,"Crime,Drama",8.3,9953,something stupid,0.0,0.773,0.227,-0.5267
tt0320038,tvSeries,John Doe,John Doe,0,2002,2003,60,"Drama,Mystery,Sci-Fi",7.8,8159,john doe,0.0,0.0,1.0,0.0
tt7807000,tvSpecial,Dave Chappelle: The Bird Revelation,Dave Chappelle: The Bird Revelation,0,2017,\N,49,Comedy,7.8,10425,dave chappelle bird revelation,0.0,0.0,1.0,0.0
tt2317337,movie,Vicky Donor,Vicky Donor,0,2012,\N,126,"Comedy,Romance",7.8,44272,vicky donor,0.0,0.0,1.0,0.0
tt12981670,tvEpisode,Chapter 10: The Passenger,Chapter 10: The Passenger,0,2020,\N,40,"Action,Adventure,Fantasy",7.8,24332,chapter passenger,0.0,0.0,1.0,0.0
